timestamp,turn,decision,move,gold,life,number_of_mines
2025-12-12T11:59:35.060125,100,DEFEND_MINE,West,42,65,2
2025-12-12T11:59:35.708345,104,TAKE_NEAREST_MINE,East,44,64,2
2025-12-12T11:59:36.357090,108,NEAREST_TAVERN,North,46,63,2
2025-12-12T11:59:37.009226,112,TAKE_NEAREST_MINE,East,46,99,2
2025-12-12T11:59:37.660049,116,TAKE_NEAREST_MINE,South,48,98,2
2025-12-12T11:59:38.311896,120,TAKE_NEAREST_MINE,South,50,97,2
2025-12-12T11:59:38.957899,124,TAKE_NEAREST_MINE,South,52,96,2
2025-12-12T11:59:39.608242,128,TAKE_NEAREST_MINE,South,54,95,2
2025-12-12T11:59:40.257660,132,TAKE_NEAREST_MINE,South,56,94,2
2025-12-12T11:59:40.917797,136,TAKE_NEAREST_MINE,South,58,93,2
2025-12-12T11:59:41.570334,140,TAKE_NEAREST_MINE,South,60,92,2
2025-12-12T11:59:42.224058,144,TAKE_NEAREST_MINE,South,62,91,2
2025-12-12T11:59:42.852134,148,TAKE_NEAREST_MINE,West,64,90,2
2025-12-12T11:59:43.503492,152,TAKE_NEAREST_MINE,West,66,89,2
2025-12-12T11:59:44.154114,156,TAKE_NEAREST_MINE,West,68,88,2
2025-12-12T11:59:44.798726,160,TAKE_NEAREST_MINE,West,70,87,2
2025-12-12T11:59:45.450035,164,TAKE_NEAREST_MINE,West,72,86,2
2025-12-12T11:59:46.098217,168,TAKE_NEAREST_MINE,North,74,85,2
2025-12-12T11:59:46.749579,172,TAKE_NEAREST_MINE,West,77,64,3
2025-12-12T11:59:47.403812,176,TAKE_NEAREST_MINE,West,80,63,3
2025-12-12T11:59:48.062541,180,DEFEND_MINE,North,83,62,3
2025-12-12T11:59:48.707749,184,DEFEND_MINE,North,86,61,3
2025-12-12T11:59:49.357314,188,DEFEND_MINE,North,89,60,3
2025-12-12T11:59:50.009149,192,DEFEND_MINE,North,92,59,3
2025-12-12T11:59:50.660181,196,DEFEND_MINE,North,95,58,3
2025-12-12T11:59:51.310310,200,DEFEND_MINE,North,98,57,3
2025-12-12T11:59:51.959064,204,TAKE_NEAREST_MINE,South,101,56,3
2025-12-12T11:59:52.611517,208,DEFEND_MINE,North,104,55,3
2025-12-12T11:59:53.261484,212,TAKE_NEAREST_MINE,South,107,34,3
2025-12-12T11:59:53.909724,216,TAKE_NEAREST_MINE,South,110,33,3
2025-12-12T11:59:54.562445,220,TAKE_NEAREST_MINE,South,113,32,3
2025-12-12T11:59:55.210816,224,DEFEND_MINE,North,116,31,3
2025-12-12T11:59:55.862756,228,TAKE_NEAREST_MINE,South,119,30,3
2025-12-12T11:59:56.511784,232,DEFEND_MINE,North,122,29,3
2025-12-12T11:59:57.162852,236,DEFEND_MINE,North,125,28,3
2025-12-12T11:59:57.821583,240,DEFEND_MINE,North,128,27,3
2025-12-12T11:59:58.469195,244,DEFEND_MINE,North,131,26,3
2025-12-12T11:59:59.124203,248,NEAREST_TAVERN,North,134,5,3
2025-12-12T11:59:59.772192,252,NEAREST_TAVERN,North,137,4,3
2025-12-12T12:00:00.425857,256,NEAREST_TAVERN,North,140,3,3
2025-12-12T12:00:01.048755,260,NEAREST_TAVERN,North,143,2,3
2025-12-12T12:00:01.701014,264,NEAREST_TAVERN,East,146,1,2
2025-12-12T12:00:02.349886,268,NEAREST_TAVERN,East,148,1,2
2025-12-12T12:00:02.999534,272,NEAREST_TAVERN,East,150,1,2
2025-12-12T12:00:03.650703,276,NEAREST_TAVERN,East,152,1,2
2025-12-12T12:00:04.298986,280,NEAREST_TAVERN,South,154,1,2
2025-12-12T12:00:04.954732,284,NEAREST_TAVERN,South,156,1,2
2025-12-12T12:00:05.611207,288,NEAREST_TAVERN,East,158,1,2
2025-12-12T12:00:06.259747,292,NEAREST_TAVERN,East,160,1,2
2025-12-12T12:00:06.908252,296,NEAREST_TAVERN,East,160,50,2
2025-12-12T12:00:07.559253,300,TAKE_NEAREST_MINE,South,160,99,2
2025-12-12T12:00:08.209432,304,TAKE_NEAREST_MINE,East,162,98,2
2025-12-12T12:00:08.862575,308,TAKE_NEAREST_MINE,East,164,97,2
2025-12-12T12:00:09.522384,312,TAKE_NEAREST_MINE,South,166,96,2
2025-12-12T12:00:10.173280,316,TAKE_NEAREST_MINE,South,168,95,2
2025-12-12T12:00:10.822758,320,TAKE_NEAREST_MINE,South,170,94,2
2025-12-12T12:00:11.471836,324,TAKE_NEAREST_MINE,South,172,93,2
2025-12-12T12:00:12.120544,328,TAKE_NEAREST_MINE,South,174,92,2
2025-12-12T12:00:12.772292,332,TAKE_NEAREST_MINE,South,176,91,2
2025-12-12T12:00:13.421506,336,TAKE_NEAREST_MINE,South,178,90,2
2025-12-12T12:00:14.074149,340,TAKE_NEAREST_MINE,South,180,89,2
2025-12-12T12:00:14.699153,344,TAKE_NEAREST_MINE,West,182,88,2
2025-12-12T12:00:15.348947,348,TAKE_NEAREST_MINE,West,184,87,2
2025-12-12T12:00:16.003790,352,TAKE_NEAREST_MINE,West,186,86,2
2025-12-12T12:00:16.647887,356,TAKE_NEAREST_MINE,West,188,85,2
2025-12-12T12:00:17.303550,360,TAKE_NEAREST_MINE,West,190,84,2
2025-12-12T12:00:17.953446,364,TAKE_NEAREST_MINE,North,192,83,2
2025-12-12T12:00:18.601356,368,TAKE_NEAREST_MINE,West,195,62,3
2025-12-12T12:00:19.251995,372,TAKE_NEAREST_MINE,West,198,61,3
2025-12-12T12:00:19.901232,376,TAKE_NEAREST_MINE,West,201,40,3
2025-12-12T12:00:20.550574,380,TAKE_NEAREST_MINE,West,204,39,3
2025-12-12T12:00:21.199195,384,TAKE_NEAREST_MINE,West,207,38,3
2025-12-12T12:00:21.855223,388,TAKE_NEAREST_MINE,North,210,37,3
2025-12-12T12:00:22.484886,392,NEAREST_TAVERN,West,214,16,3
2025-12-12T12:00:23.144169,396,NEAREST_TAVERN,West,217,15,3
2025-12-12T12:00:23.772107,400,NEAREST_TAVERN,North,220,14,3
2025-12-12T12:00:24.421942,404,NEAREST_TAVERN,North,223,13,3
2025-12-12T12:00:25.069624,408,NEAREST_TAVERN,West,226,12,3
2025-12-12T12:00:25.718115,412,NEAREST_TAVERN,West,229,11,3
2025-12-12T12:00:26.371644,416,NEAREST_TAVERN,West,230,60,3
2025-12-12T12:00:27.030840,420,TAKE_NEAREST_MINE,South,231,99,3
2025-12-12T12:00:27.684178,424,TAKE_NEAREST_MINE,East,234,98,3
2025-12-12T12:00:28.316454,428,TAKE_NEAREST_MINE,South,237,97,3
2025-12-12T12:00:28.944755,432,TAKE_NEAREST_MINE,East,240,96,3
2025-12-12T12:00:29.575452,436,TAKE_NEAREST_MINE,East,243,95,3
2025-12-12T12:00:30.201133,440,TAKE_NEAREST_MINE,East,246,94,3
2025-12-12T12:00:30.852898,444,TAKE_NEAREST_MINE,East,249,93,3
2025-12-12T12:00:31.479863,448,TAKE_NEAREST_MINE,East,252,92,3
2025-12-12T12:00:32.133106,452,TAKE_NEAREST_MINE,East,255,91,3
2025-12-12T12:00:32.781383,456,DEFEND_MINE,West,258,90,3
2025-12-12T12:00:33.429481,460,DEFEND_MINE,North,261,89,3
2025-12-12T12:00:34.080303,464,TAKE_NEAREST_MINE,North,264,88,3
2025-12-12T12:00:34.730062,468,ATTACK_NEAREST,East,267,87,3
2025-12-12T12:00:35.385127,472,ATTACK_NEAREST,East,270,66,3
2025-12-12T12:00:36.040149,476,ATTACK_NEAREST,North,273,65,3
2025-12-12T12:00:36.694155,480,ATTACK_NEAREST,East,276,64,3
2025-12-12T12:00:37.338673,484,DEFEND_MINE,North,279,63,3
2025-12-12T12:00:37.992216,488,DEFEND_MINE,North,282,62,3
2025-12-12T12:00:38.642568,492,DEFEND_MINE,North,285,61,3
2025-12-12T12:00:39.293245,496,TAKE_NEAREST_MINE,South,288,60,3
2025-12-12T12:00:39.941452,500,TAKE_NEAREST_MINE,South,291,59,3
2025-12-12T12:00:40.592799,504,TAKE_NEAREST_MINE,South,294,58,3
2025-12-12T12:00:41.240767,508,TAKE_NEAREST_MINE,South,297,57,3
2025-12-12T12:00:41.889355,512,DEFEND_MINE,North,300,56,3
2025-12-12T12:00:42.539671,516,TAKE_NEAREST_MINE,South,303,55,3
2025-12-12T12:00:43.193805,520,TAKE_NEAREST_MINE,South,306,54,3
2025-12-12T12:00:43.840906,524,WAIT,Stay,310,33,4
2025-12-12T12:00:44.490470,528,WAIT,Stay,314,32,4
2025-12-12T12:00:45.145167,532,WAIT,Stay,318,31,4
2025-12-12T12:00:45.775272,536,WAIT,Stay,322,30,4
2025-12-12T12:00:46.401702,540,NEAREST_TAVERN,West,326,29,4
2025-12-12T12:00:47.052700,544,NEAREST_TAVERN,West,330,28,4
2025-12-12T12:00:47.700365,548,NEAREST_TAVERN,South,334,27,4
2025-12-12T12:00:48.352086,552,NEAREST_TAVERN,South,338,26,4
2025-12-12T12:00:48.998687,556,NEAREST_TAVERN,East,342,25,4
2025-12-12T12:00:49.651074,560,NEAREST_TAVERN,East,346,24,4
2025-12-12T12:00:50.305017,564,NEAREST_TAVERN,East,350,23,4
2025-12-12T12:00:50.930885,568,NEAREST_TAVERN,East,354,22,4
2025-12-12T12:00:51.581335,572,NEAREST_TAVERN,North,358,21,4
2025-12-12T12:00:52.235119,576,NEAREST_TAVERN,North,362,20,4
2025-12-12T12:00:52.859825,580,NEAREST_TAVERN,East,366,19,4
2025-12-12T12:00:53.512047,584,NEAREST_TAVERN,East,370,18,4
2025-12-12T12:00:54.161685,588,ATTACK_WEAKEST,North,372,67,4
2025-12-12T12:00:54.815569,592,ATTACK_WEAKEST,East,376,66,4
2025-12-12T12:00:55.443106,596,DEFEND_MINE,East,380,65,4
2025-12-12T12:00:56.090444,600,ATTACK_WEAKEST,North,384,64,4
2025-12-12T12:00:56.742065,604,DEFEND_MINE,North,388,63,4
2025-12-12T12:00:57.392855,608,ATTACK_WEAKEST,North,392,62,4
2025-12-12T12:00:58.041789,612,ATTACK_WEAKEST,North,396,61,4
2025-12-12T12:00:58.691759,616,ATTACK_WEAKEST,North,400,60,4
2025-12-12T12:00:59.342021,620,DEFEND_MINE,North,404,59,4
2025-12-12T12:01:00.000840,624,NEAREST_TAVERN,West,408,58,4
2025-12-12T12:01:00.651197,628,DEFEND_MINE,North,410,99,4
2025-12-12T12:01:01.306325,632,ATTACK_WEAKEST,North,414,98,4
2025-12-12T12:01:01.934303,636,DEFEND_MINE,West,418,97,4
2025-12-12T12:01:02.559866,640,DEFEND_MINE,West,422,96,4
2025-12-12T12:01:03.216219,644,TAKE_NEAREST_MINE,West,426,95,3
2025-12-12T12:01:03.860042,648,ATTACK_NEAREST,North,429,94,3
2025-12-12T12:01:04.510452,652,ATTACK_NEAREST,West,432,73,3
2025-12-12T12:01:05.161419,656,TAKE_NEAREST_MINE,South,435,72,3
2025-12-12T12:01:05.813964,660,TAKE_NEAREST_MINE,West,438,71,3
2025-12-12T12:01:06.441434,664,TAKE_NEAREST_MINE,West,441,70,3
2025-12-12T12:01:07.091182,668,TAKE_NEAREST_MINE,West,444,69,3
2025-12-12T12:01:07.739701,672,TAKE_NEAREST_MINE,West,447,68,3
2025-12-12T12:01:08.392716,676,TAKE_NEAREST_MINE,South,450,67,3
2025-12-12T12:01:09.037929,680,ENDGAME_TAVERN,North,453,66,3
2025-12-12T12:01:09.690322,684,ENDGAME_TAVERN,East,456,65,3
2025-12-12T12:01:10.338409,688,ENDGAME_TAVERN,East,459,64,3
2025-12-12T12:01:10.987461,692,ENDGAME_TAVERN,East,462,63,3
2025-12-12T12:01:11.640056,696,ENDGAME_TAVERN,East,465,62,3
2025-12-12T12:01:12.291399,700,ENDGAME_TAVERN,South,468,61,3
2025-12-12T12:01:12.940394,704,ENDGAME_TAVERN,South,471,60,3
2025-12-12T12:01:13.590743,708,ENDGAME_TAVERN,East,474,59,3
2025-12-12T12:01:14.240952,712,NEAREST_TAVERN,East,477,58,3
2025-12-12T12:01:14.892461,716,ENDGAME_TAVERN,East,478,99,3
2025-12-12T12:01:15.539971,720,ENDGAME_TAVERN,East,479,99,3
2025-12-12T12:01:16.190848,724,ENDGAME_TAVERN,East,480,99,3
2025-12-12T12:01:16.839734,728,ENDGAME_TAVERN,East,481,99,3
2025-12-12T12:01:17.490306,732,ENDGAME_TAVERN,East,482,99,3
2025-12-12T12:01:18.139337,736,ENDGAME_TAVERN,East,483,99,3
2025-12-12T12:01:18.790308,740,ENDGAME_TAVERN,East,484,99,3
2025-12-12T12:01:19.439425,744,ENDGAME_TAVERN,East,485,99,3
2025-12-12T12:01:20.089096,748,ENDGAME_TAVERN,East,486,99,3
2025-12-12T12:01:20.738970,752,ENDGAME_TAVERN,East,487,99,3
2025-12-12T12:01:21.388496,756,ENDGAME_TAVERN,East,488,99,3
2025-12-12T12:01:22.041698,760,ENDGAME_TAVERN,East,489,99,3
2025-12-12T12:01:22.693930,764,ENDGAME_TAVERN,East,490,99,3
2025-12-12T12:01:23.322843,768,ENDGAME_TAVERN,East,491,99,3
2025-12-12T12:01:23.950019,772,ENDGAME_TAVERN,East,492,99,3
2025-12-12T12:01:24.599668,776,ENDGAME_TAVERN,East,493,99,3
2025-12-12T12:01:25.248750,780,ENDGAME_TAVERN,East,494,99,3
2025-12-12T12:01:25.901731,784,ENDGAME_TAVERN,East,495,99,3
2025-12-12T12:01:26.561260,788,ENDGAME_TAVERN,East,496,99,3
2025-12-12T12:01:27.209361,792,ENDGAME_TAVERN,East,497,99,3
2025-12-12T12:01:27.858828,796,ENDGAME_TAVERN,East,498,99,3
2025-12-12T12:01:28.516684,800,WAIT,Stay,499,99,3
