timestamp,turn,decision,move,gold,life,number_of_mines
2025-12-12T12:01:47.814615,120,DEFEND_MINE,West,50,72,3
2025-12-12T12:01:48.464739,124,DEFEND_MINE,West,53,71,3
2025-12-12T12:01:49.114913,128,DEFEND_MINE,West,56,70,3
2025-12-12T12:01:49.765051,132,TAKE_NEAREST_MINE,East,59,69,2
2025-12-12T12:01:50.416195,136,TAKE_NEAREST_MINE,East,61,68,2
2025-12-12T12:01:51.046834,140,TAKE_NEAREST_MINE,East,63,67,2
2025-12-12T12:01:51.676220,144,TAKE_NEAREST_MINE,East,65,66,2
2025-12-12T12:01:52.327525,148,TAKE_NEAREST_MINE,North,67,65,2
2025-12-12T12:01:52.960009,152,TAKE_NEAREST_MINE,West,70,44,3
2025-12-12T12:01:53.589242,156,TAKE_NEAREST_MINE,West,73,43,3
2025-12-12T12:01:54.218547,160,TAKE_NEAREST_MINE,North,76,42,3
2025-12-12T12:01:54.850036,164,TAKE_NEAREST_MINE,North,79,41,3
2025-12-12T12:01:55.481873,168,TAKE_NEAREST_MINE,North,82,40,3
2025-12-12T12:01:56.119935,172,ATTACK_NEAREST,North,85,39,3
2025-12-12T12:01:56.750000,176,ATTACK_NEAREST,South,88,38,3
2025-12-12T12:01:57.389483,180,TAKE_NEAREST_MINE,South,91,37,2
2025-12-12T12:01:58.016741,184,TAKE_NEAREST_MINE,South,93,36,2
2025-12-12T12:01:58.647051,188,TAKE_NEAREST_MINE,South,95,35,2
2025-12-12T12:01:59.276706,192,NEAREST_TAVERN,East,97,34,2
2025-12-12T12:01:59.907549,196,NEAREST_TAVERN,East,99,33,2
2025-12-12T12:02:00.535836,200,DEFEND_MINE,West,101,32,2
2025-12-12T12:02:01.168716,204,TAKE_NEAREST_MINE,East,103,31,2
2025-12-12T12:02:01.796442,208,DEFEND_MINE,West,105,30,2
2025-12-12T12:02:02.433613,212,NEAREST_TAVERN,East,107,29,2
2025-12-12T12:02:03.067904,216,NEAREST_TAVERN,East,109,28,2
2025-12-12T12:02:03.696344,220,NEAREST_TAVERN,East,111,27,2
2025-12-12T12:02:04.325667,224,NEAREST_TAVERN,North,113,26,2
2025-12-12T12:02:04.976320,228,NEAREST_TAVERN,North,115,25,2
2025-12-12T12:02:05.604561,232,NEAREST_TAVERN,East,117,24,2
2025-12-12T12:02:06.256561,236,NEAREST_TAVERN,East,119,23,2
2025-12-12T12:02:06.887937,240,TAKE_NEAREST_MINE,South,119,72,2
2025-12-12T12:02:07.516618,244,TAKE_NEAREST_MINE,South,121,71,2
2025-12-12T12:02:08.146254,248,TAKE_NEAREST_MINE,West,123,70,2
2025-12-12T12:02:08.775912,252,DEFEND_MINE,West,125,69,2
2025-12-12T12:02:09.406483,256,TAKE_NEAREST_MINE,West,127,68,2
2025-12-12T12:02:10.037963,260,DEFEND_MINE,West,129,67,2
2025-12-12T12:02:10.664803,264,DEFEND_MINE,West,131,66,2
2025-12-12T12:02:11.315937,268,DEFEND_MINE,North,133,65,2
2025-12-12T12:02:11.976781,272,DEFEND_MINE,North,135,64,2
2025-12-12T12:02:12.608352,276,DEFEND_MINE,North,137,63,2
2025-12-12T12:02:13.238610,280,DEFEND_MINE,North,139,62,2
2025-12-12T12:02:13.867080,284,TAKE_NEAREST_MINE,South,141,61,2
2025-12-12T12:02:14.497319,288,ATTACK_NEAREST,East,143,60,2
2025-12-12T12:02:15.127171,292,ATTACK_NEAREST,East,145,39,2
2025-12-12T12:02:15.758903,296,NEAREST_TAVERN,West,148,18,3
2025-12-12T12:02:16.384024,300,ATTACK_NEAREST,South,151,100,0
2025-12-12T12:02:17.046531,304,ATTACK_NEAREST,South,151,99,0
2025-12-12T12:02:17.675838,308,ATTACK_NEAREST,South,151,98,0
2025-12-12T12:02:18.305837,312,ATTACK_NEAREST,East,151,97,0
2025-12-12T12:02:18.966392,316,ATTACK_NEAREST,South,151,96,0
2025-12-12T12:02:19.595986,320,TAKE_NEAREST_MINE,South,151,95,0
2025-12-12T12:02:20.224709,324,ATTACK_NEAREST,North,151,94,0
2025-12-12T12:02:20.872444,328,ATTACK_NEAREST,North,151,93,0
2025-12-12T12:02:21.526947,332,ATTACK_NEAREST,South,151,92,0
2025-12-12T12:02:22.156448,336,ATTACK_NEAREST,East,151,91,0
2025-12-12T12:02:22.789495,340,ATTACK_NEAREST,South,151,90,0
2025-12-12T12:02:23.431530,344,ATTACK_NEAREST,South,153,89,2
2025-12-12T12:02:24.066885,348,TAKE_NEAREST_MINE,East,155,48,2
2025-12-12T12:02:24.696659,352,TAKE_NEAREST_MINE,South,157,47,2
2025-12-12T12:02:25.327894,356,NEAREST_TAVERN,South,159,26,2
2025-12-12T12:02:25.956585,360,NEAREST_TAVERN,South,161,25,2
2025-12-12T12:02:26.585680,364,NEAREST_TAVERN,East,163,24,2
2025-12-12T12:02:27.257073,368,DEFEND_MINE,West,165,23,2
2025-12-12T12:02:27.888635,372,NEAREST_TAVERN,East,167,22,2
2025-12-12T12:02:28.515822,376,DEFEND_MINE,West,169,21,2
2025-12-12T12:02:29.165754,380,NEAREST_TAVERN,East,171,20,2
2025-12-12T12:02:29.794390,384,NEAREST_TAVERN,East,173,19,2
2025-12-12T12:02:30.417080,388,NEAREST_TAVERN,East,175,18,2
2025-12-12T12:02:31.048317,392,NEAREST_TAVERN,East,177,17,2
2025-12-12T12:02:31.675778,396,NEAREST_TAVERN,North,179,16,2
2025-12-12T12:02:32.306714,400,NEAREST_TAVERN,North,181,15,2
2025-12-12T12:02:32.939624,404,NEAREST_TAVERN,East,183,14,2
2025-12-12T12:02:33.565096,408,NEAREST_TAVERN,East,185,13,2
2025-12-12T12:02:34.195704,412,NEAREST_TAVERN,East,185,62,2
2025-12-12T12:02:34.826302,416,TAKE_NEAREST_MINE,South,185,99,2
2025-12-12T12:02:35.455256,420,DEFEND_MINE,South,187,98,2
2025-12-12T12:02:36.105456,424,DEFEND_MINE,West,189,97,2
2025-12-12T12:02:36.737073,428,DEFEND_MINE,West,191,96,2
2025-12-12T12:02:37.370585,432,TAKE_NEAREST_MINE,West,193,95,2
2025-12-12T12:02:38.010033,436,TAKE_NEAREST_MINE,North,195,94,2
2025-12-12T12:02:38.635759,440,DEFEND_MINE,West,198,73,3
2025-12-12T12:02:39.268417,444,TAKE_NEAREST_MINE,West,201,72,3
2025-12-12T12:02:39.896942,448,ATTACK_NEAREST,West,204,71,3
2025-12-12T12:02:40.526390,452,DEFEND_MINE,North,207,70,3
2025-12-12T12:02:41.157879,456,ATTACK_NEAREST,South,210,69,3
2025-12-12T12:02:41.787244,460,ATTACK_NEAREST,West,213,68,3
2025-12-12T12:02:42.418535,464,TAKE_NEAREST_MINE,East,216,67,3
2025-12-12T12:02:43.049455,468,TAKE_NEAREST_MINE,North,219,66,3
2025-12-12T12:02:43.677573,472,TAKE_NEAREST_MINE,South,222,65,2
2025-12-12T12:02:44.306643,476,TAKE_NEAREST_MINE,East,224,64,2
2025-12-12T12:02:44.937065,480,TAKE_NEAREST_MINE,East,226,63,2
2025-12-12T12:02:45.567329,484,TAKE_NEAREST_MINE,East,228,62,2
2025-12-12T12:02:46.227203,488,TAKE_NEAREST_MINE,North,230,61,2
2025-12-12T12:02:46.858398,492,TAKE_NEAREST_MINE,West,233,40,3
2025-12-12T12:02:47.488858,496,TAKE_NEAREST_MINE,West,236,39,3
2025-12-12T12:02:48.119165,500,TAKE_NEAREST_MINE,North,239,38,3
2025-12-12T12:02:48.747881,504,ATTACK_NEAREST,North,242,37,2
2025-12-12T12:02:49.376672,508,NEAREST_TAVERN,South,244,16,2
2025-12-12T12:02:50.025129,512,TAKE_NEAREST_MINE,North,246,100,0
2025-12-12T12:02:50.676350,516,TAKE_NEAREST_MINE,East,247,79,1
2025-12-12T12:02:51.305342,520,TAKE_NEAREST_MINE,East,248,78,1
2025-12-12T12:02:51.965895,524,TAKE_NEAREST_MINE,East,249,77,1
2025-12-12T12:02:52.601087,528,TAKE_NEAREST_MINE,East,250,76,1
2025-12-12T12:02:53.227647,532,ATTACK_NEAREST,South,251,75,1
2025-12-12T12:02:53.858391,536,TAKE_NEAREST_MINE,North,252,74,1
2025-12-12T12:02:54.501304,540,TAKE_NEAREST_MINE,East,253,73,1
2025-12-12T12:02:55.127918,544,TAKE_NEAREST_MINE,North,254,72,1
2025-12-12T12:02:55.759113,548,TAKE_NEAREST_MINE,South,256,51,2
2025-12-12T12:02:56.390286,552,TAKE_NEAREST_MINE,South,258,50,2
2025-12-12T12:02:57.016412,556,TAKE_NEAREST_MINE,South,260,49,2
2025-12-12T12:02:57.649689,560,TAKE_NEAREST_MINE,South,262,48,2
2025-12-12T12:02:58.276902,564,TAKE_NEAREST_MINE,South,264,47,2
2025-12-12T12:02:58.906669,568,TAKE_NEAREST_MINE,South,266,46,2
2025-12-12T12:02:59.537371,572,NEAREST_TAVERN,West,268,25,2
2025-12-12T12:03:00.168112,576,NEAREST_TAVERN,South,270,24,2
2025-12-12T12:03:00.796965,580,NEAREST_TAVERN,West,272,3,2
2025-12-12T12:03:01.431291,584,NEAREST_TAVERN,South,274,2,2
2025-12-12T12:03:02.059515,588,NEAREST_TAVERN,South,276,1,2
2025-12-12T12:03:02.701107,592,NEAREST_TAVERN,East,278,1,2
2025-12-12T12:03:03.330662,596,NEAREST_TAVERN,East,280,1,2
2025-12-12T12:03:03.958327,600,NEAREST_TAVERN,East,282,1,2
2025-12-12T12:03:04.587584,604,NEAREST_TAVERN,East,284,1,2
2025-12-12T12:03:05.214024,608,NEAREST_TAVERN,North,286,1,2
2025-12-12T12:03:05.865860,612,NEAREST_TAVERN,North,288,1,2
2025-12-12T12:03:06.493011,616,NEAREST_TAVERN,East,290,1,2
2025-12-12T12:03:07.143779,620,NEAREST_TAVERN,East,292,1,2
2025-12-12T12:03:07.795312,624,NEAREST_TAVERN,East,292,50,2
2025-12-12T12:03:08.427180,628,TAKE_NEAREST_MINE,South,292,99,2
2025-12-12T12:03:09.056483,632,TAKE_NEAREST_MINE,South,294,98,2
2025-12-12T12:03:09.716024,636,TAKE_NEAREST_MINE,West,296,97,2
2025-12-12T12:03:10.374950,640,TAKE_NEAREST_MINE,West,298,96,2
2025-12-12T12:03:11.023035,644,TAKE_NEAREST_MINE,West,300,95,2
2025-12-12T12:03:11.673410,648,TAKE_NEAREST_MINE,North,302,94,2
2025-12-12T12:03:12.324533,652,DEFEND_MINE,North,305,73,3
2025-12-12T12:03:12.976000,656,DEFEND_MINE,North,308,72,3
2025-12-12T12:03:13.609606,660,DEFEND_MINE,North,311,71,3
2025-12-12T12:03:14.238257,664,DEFEND_MINE,North,314,70,3
2025-12-12T12:03:14.865706,668,DEFEND_MINE,North,317,69,3
2025-12-12T12:03:15.495768,672,TAKE_NEAREST_MINE,West,320,68,3
2025-12-12T12:03:16.130835,676,TAKE_NEAREST_MINE,West,323,67,3
2025-12-12T12:03:16.759326,680,ENDGAME_TAVERN,East,326,66,3
2025-12-12T12:03:17.387351,684,ENDGAME_TAVERN,East,329,65,3
2025-12-12T12:03:18.015906,688,ENDGAME_TAVERN,East,332,64,3
2025-12-12T12:03:18.662602,692,ENDGAME_TAVERN,East,335,63,3
2025-12-12T12:03:19.315808,696,ENDGAME_TAVERN,North,338,62,3
2025-12-12T12:03:19.966389,700,ENDGAME_TAVERN,North,341,61,3
2025-12-12T12:03:20.593255,704,ENDGAME_TAVERN,East,344,60,3
2025-12-12T12:03:21.241906,708,NEAREST_TAVERN,East,347,59,3
2025-12-12T12:03:21.894796,712,ENDGAME_TAVERN,East,348,99,3
2025-12-12T12:03:22.545491,716,ENDGAME_TAVERN,East,349,99,3
2025-12-12T12:03:23.176575,720,ENDGAME_TAVERN,East,350,99,3
2025-12-12T12:03:23.806343,724,ENDGAME_TAVERN,East,351,99,3
2025-12-12T12:03:24.439460,728,ENDGAME_TAVERN,East,352,99,3
2025-12-12T12:03:25.067084,732,ENDGAME_TAVERN,East,353,99,3
2025-12-12T12:03:25.698419,736,ENDGAME_TAVERN,East,354,99,3
2025-12-12T12:03:26.326549,740,ENDGAME_TAVERN,East,355,99,3
2025-12-12T12:03:26.957455,744,ENDGAME_TAVERN,East,356,99,3
2025-12-12T12:03:27.586394,748,ENDGAME_TAVERN,East,357,99,3
2025-12-12T12:03:28.218476,752,ENDGAME_TAVERN,East,358,99,3
2025-12-12T12:03:28.845696,756,ENDGAME_TAVERN,East,359,99,3
2025-12-12T12:03:29.506575,760,ENDGAME_TAVERN,East,360,99,3
2025-12-12T12:03:30.136600,764,ENDGAME_TAVERN,East,361,99,3
2025-12-12T12:03:30.764636,768,ENDGAME_TAVERN,East,362,99,3
2025-12-12T12:03:31.418076,772,ENDGAME_TAVERN,East,363,99,3
2025-12-12T12:03:32.044484,776,ENDGAME_TAVERN,East,364,99,3
2025-12-12T12:03:32.674304,780,ENDGAME_TAVERN,East,365,99,3
2025-12-12T12:03:33.307345,784,ENDGAME_TAVERN,East,366,99,3
2025-12-12T12:03:33.935332,788,ENDGAME_TAVERN,East,367,99,3
2025-12-12T12:03:34.564801,792,ENDGAME_TAVERN,East,368,99,3
2025-12-12T12:03:35.222048,796,ENDGAME_TAVERN,East,369,99,3
2025-12-12T12:03:35.875691,800,DEFEND_MINE,North,370,99,3
